Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

02:11:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:11:30 PM  all   10.96    0.00   78.62    0.00    0.00    0.90    0.00    0.00    0.00    9.52
02:12:00 PM  all   13.83    0.00   73.69    0.01    0.00    1.12    0.00    0.00    0.00   11.35
02:12:30 PM  all   11.15    0.00   78.16    0.00    0.00    0.86    0.00    0.00    0.00    9.82
02:13:00 PM  all   13.43    0.00   73.76    0.01    0.00    1.12    0.00    0.00    0.00   11.68
02:13:30 PM  all   11.64    0.00   77.28    0.01    0.00    0.94    0.00    0.00    0.00   10.13
02:14:00 PM  all   12.76    0.00   75.51    0.00    0.00    1.08    0.00    0.00    0.00   10.65
02:14:30 PM  all   12.35    0.00   75.66    0.00    0.00    1.04    0.00    0.00    0.00   10.94
02:15:00 PM  all   12.69    0.00   75.10    0.01    0.00    1.00    0.00    0.00    0.00   11.20
02:15:30 PM  all   12.96    0.00   74.04    0.01    0.00    1.06    0.00    0.00    0.00   11.93
02:16:00 PM  all   12.64    0.00   74.08    0.00    0.00    1.00    0.00    0.00    0.00   12.28
02:16:30 PM  all   13.55    0.00   72.28    0.01    0.00    1.12    0.00    0.00    0.00   13.05
02:17:00 PM  all   12.45    0.00   74.49    0.00    0.00    1.03    0.00    0.00    0.00   12.03
02:17:30 PM  all   13.66    0.00   71.60    0.01    0.00    1.12    0.00    0.00    0.00   13.61
02:18:00 PM  all   13.23    0.00   72.89    0.01    0.00    1.05    0.00    0.00    0.00   12.82
02:18:30 PM  all   15.36    0.00   65.58    0.01    0.00    1.28    0.00    0.00    0.00   17.78
02:19:00 PM  all   11.53    0.00   76.75    0.00    0.00    0.98    0.00    0.00    0.00   10.74
02:19:30 PM  all   16.83    0.00   61.75    0.01    0.00    1.36    0.00    0.00    0.00   20.05
02:20:00 PM  all   10.52    0.00   79.12    0.01    0.00    0.82    0.00    0.00    0.00    9.53
02:20:30 PM  all   17.94    0.00   57.16    0.01    0.00    1.52    0.00    0.00    0.00   23.36
02:21:00 PM  all    8.73    0.00   83.35    0.00    0.00    0.67    0.00    0.00    0.00    7.25
02:21:30 PM  all   19.18    0.00   54.46    0.01    0.00    1.71    0.00    0.00    0.00   24.63
02:22:00 PM  all    8.21    0.00   84.81    0.00    0.00    0.61    0.00    0.00    0.00    6.36
02:22:30 PM  all   19.86    0.00   51.99    0.01    0.00    1.71    0.00    0.00    0.00   26.43
02:23:00 PM  all    7.85    0.00   85.57    0.00    0.00    0.57    0.00    0.00    0.00    6.01
Average:     all   13.04    0.00   72.87    0.01    0.00    1.07    0.00    0.00    0.00   13.02
