Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:19:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:20:15 AM  all   12.87    0.00   11.67    0.03    0.00    0.57    0.00    0.00    0.00   74.86
05:21:15 AM  all   32.86    0.00   13.59    0.07    0.00    0.46    0.00    0.00    0.00   53.02
05:22:15 AM  all   32.90    0.00   12.64    0.03    0.00    0.48    0.00    0.00    0.00   53.94
05:23:15 AM  all   32.50    0.00   12.82    0.03    0.00    0.48    0.00    0.00    0.00   54.17
05:24:15 AM  all   33.58    0.00   13.43    0.03    0.00    0.54    0.00    0.00    0.00   52.42
05:25:15 AM  all   26.95    0.00   13.01    0.03    0.00    0.57    0.00    0.00    0.00   59.44
05:26:15 AM  all   30.40    0.00   12.15    0.03    0.00    0.50    0.00    0.00    0.00   56.93
05:27:15 AM  all   31.45    0.00   12.24    0.03    0.00    0.51    0.00    0.00    0.00   55.76
05:28:15 AM  all   30.72    0.00   12.74    0.03    0.00    0.55    0.00    0.00    0.00   55.97
05:29:15 AM  all   33.79    0.00   12.08    0.03    0.00    0.52    0.00    0.00    0.00   53.58
05:30:15 AM  all   27.48    0.00   12.32    0.04    0.00    0.58    0.00    0.00    0.00   59.59
05:31:15 AM  all   25.46    0.00   11.91    0.03    0.00    0.62    0.00    0.00    0.00   61.98
Average:     all   29.24    0.00   12.55    0.03    0.00    0.53    0.00    0.00    0.00   57.65
