Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:53:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:54:55 PM  all   14.31    0.00   12.07    0.02    0.00    0.76    0.00    0.00    0.00   72.84
05:55:55 PM  all   14.40    0.00   11.75    0.02    0.00    0.77    0.00    0.00    0.00   73.06
05:56:55 PM  all   13.43    0.00   11.55    0.01    0.00    0.82    0.00    0.00    0.00   74.19
05:57:55 PM  all   13.11    0.00   12.13    0.02    0.00    0.79    0.00    0.00    0.00   73.95
05:58:55 PM  all   13.12    0.00   12.19    0.02    0.00    0.78    0.00    0.00    0.00   73.91
05:59:55 PM  all   13.79    0.00   12.51    0.02    0.00    0.77    0.00    0.00    0.00   72.92
06:00:55 PM  all   13.40    0.00   12.22    0.01    0.00    0.82    0.00    0.00    0.00   73.55
06:01:55 PM  all   13.31    0.00   12.34    0.02    0.00    0.76    0.00    0.00    0.00   73.57
06:02:55 PM  all   13.20    0.00   12.39    0.02    0.00    0.75    0.00    0.00    0.00   73.64
06:03:55 PM  all   13.13    0.00   12.35    0.02    0.00    0.76    0.00    0.00    0.00   73.75
06:04:55 PM  all   13.17    0.00   12.28    0.02    0.00    0.74    0.00    0.00    0.00   73.79
06:05:55 PM  all   13.50    0.00   12.49    0.02    0.00    0.77    0.00    0.00    0.00   73.22
Average:     all   13.49    0.00   12.19    0.02    0.00    0.77    0.00    0.00    0.00   73.53
