Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:03:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:04:33 AM  all   17.08    0.00   13.75    0.05    0.00    0.40    0.00    0.00    0.00   68.72
09:05:33 AM  all   50.80    0.00   15.63    0.08    0.00    0.50    0.00    0.00    0.00   32.99
09:06:33 AM  all   55.99    0.00   20.93    0.04    0.00    0.48    0.00    0.00    0.00   22.56
09:07:33 AM  all   62.14    0.00   21.46    0.03    0.00    0.44    0.00    0.00    0.00   15.93
09:08:33 AM  all   55.18    0.00   19.26    0.03    0.00    0.47    0.00    0.00    0.00   25.06
09:09:33 AM  all   48.83    0.00   16.55    0.05    0.00    0.69    0.00    0.00    0.00   33.87
09:10:33 AM  all   49.49    0.00   14.47    0.02    0.00    0.58    0.00    0.00    0.00   35.44
09:11:33 AM  all   57.17    0.00   21.70    0.04    0.00    0.45    0.00    0.00    0.00   20.65
09:12:33 AM  all   56.33    0.00   23.76    0.03    0.00    0.45    0.00    0.00    0.00   19.43
09:13:33 AM  all   56.39    0.00   19.36    0.03    0.00    0.54    0.00    0.00    0.00   23.69
09:14:33 AM  all   45.97    0.00   15.20    0.05    0.00    0.62    0.00    0.00    0.00   38.16
09:15:33 AM  all   49.08    0.00   15.09    0.03    0.00    0.65    0.00    0.00    0.00   35.15
Average:     all   50.38    0.00   18.10    0.04    0.00    0.52    0.00    0.00    0.00   30.95
