Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:00:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:01:24 PM  all   26.13    0.00   20.86    0.01    0.00    0.47    0.00    0.00    0.00   52.53
08:02:24 PM  all   25.28    0.00   20.36    0.02    0.00    0.53    0.00    0.00    0.00   53.81
08:03:24 PM  all   25.94    0.00   20.20    0.02    0.00    0.49    0.00    0.00    0.00   53.35
08:04:24 PM  all   23.36    0.00   20.71    0.02    0.00    0.57    0.00    0.00    0.00   55.34
08:05:24 PM  all   23.47    0.00   19.39    0.01    0.00    0.54    0.00    0.00    0.00   56.59
08:06:24 PM  all   25.43    0.00   19.94    0.02    0.00    0.50    0.00    0.00    0.00   54.10
08:07:24 PM  all   23.31    0.00   19.50    0.01    0.00    0.55    0.00    0.00    0.00   56.63
08:08:24 PM  all   25.03    0.00   19.89    0.02    0.00    0.51    0.00    0.00    0.00   54.55
08:09:24 PM  all   23.17    0.00   19.81    0.02    0.00    0.56    0.00    0.00    0.00   56.44
08:10:24 PM  all   23.66    0.00   19.66    0.01    0.00    0.56    0.00    0.00    0.00   56.11
08:11:24 PM  all   23.94    0.00   19.44    0.01    0.00    0.52    0.00    0.00    0.00   56.08
08:12:24 PM  all   25.47    0.00   19.97    0.02    0.00    0.53    0.00    0.00    0.00   54.01
Average:     all   24.52    0.00   19.98    0.02    0.00    0.53    0.00    0.00    0.00   54.96
