Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

10:23:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:24:07 PM  all    8.60    0.00   74.73    0.00    0.00    0.55    0.00    0.00    0.00   16.13
10:24:37 PM  all    8.93    0.00   72.82    0.00    0.00    0.59    0.00    0.00    0.00   17.65
10:25:07 PM  all    8.61    0.00   73.90    0.00    0.00    0.58    0.00    0.00    0.00   16.90
10:25:37 PM  all    8.87    0.00   73.90    0.00    0.00    0.58    0.00    0.00    0.00   16.65
10:26:07 PM  all    8.63    0.00   74.33    0.00    0.00    0.58    0.00    0.00    0.00   16.46
10:26:37 PM  all    9.07    0.00   73.56    0.01    0.00    0.60    0.00    0.00    0.00   16.76
10:27:07 PM  all    8.67    0.00   74.10    0.01    0.00    0.59    0.00    0.00    0.00   16.64
10:27:37 PM  all    8.26    0.00   75.12    0.00    0.00    0.56    0.00    0.00    0.00   16.07
10:28:07 PM  all    9.31    0.00   71.71    0.00    0.00    0.61    0.00    0.00    0.00   18.37
10:28:37 PM  all    8.51    0.00   74.89    0.00    0.00    0.53    0.00    0.00    0.00   16.07
10:29:07 PM  all    9.17    0.00   71.10    0.00    0.00    0.62    0.00    0.00    0.00   19.11
10:29:37 PM  all    9.00    0.00   73.20    0.00    0.00    0.59    0.00    0.00    0.00   17.21
10:30:07 PM  all    9.33    0.00   70.79    0.01    0.00    0.61    0.00    0.00    0.00   19.27
10:30:37 PM  all    8.12    0.00   76.56    0.00    0.00    0.56    0.00    0.00    0.00   14.76
10:31:07 PM  all    9.72    0.00   69.58    0.01    0.00    0.63    0.00    0.00    0.00   20.07
10:31:37 PM  all    7.86    0.00   75.78    0.00    0.00    0.50    0.00    0.00    0.00   15.86
10:32:07 PM  all    9.79    0.00   69.17    0.00    0.00    0.64    0.00    0.00    0.00   20.39
10:32:37 PM  all    7.71    0.00   77.28    0.00    0.00    0.51    0.00    0.00    0.00   14.49
10:33:07 PM  all    9.43    0.00   70.18    0.01    0.00    0.63    0.00    0.00    0.00   19.75
10:33:37 PM  all    8.00    0.00   76.52    0.00    0.00    0.52    0.00    0.00    0.00   14.96
10:34:07 PM  all    9.71    0.00   69.56    0.00    0.00    0.65    0.00    0.00    0.00   20.08
10:34:37 PM  all    7.36    0.00   79.14    0.00    0.00    0.44    0.00    0.00    0.00   13.05
10:35:07 PM  all   10.45    0.00   65.55    0.00    0.00    0.72    0.00    0.00    0.00   23.27
10:35:37 PM  all    6.79    0.00   81.35    0.00    0.00    0.42    0.00    0.00    0.00   11.44
Average:     all    8.74    0.00   73.54    0.00    0.00    0.57    0.00    0.00    0.00   17.14
