# started on Tue Dec 12 22:22:08 2023

#           time             counts unit events
   120.002191934    926,556,497,140      instructions                                                  (60.00%)
   120.002191934     14,726,434,670      LLC-loads                                                     (60.00%)
   120.002191934      1,257,963,236      LLC-load-misses           #    8.54% of all LL-cache hits     (60.00%)
   120.002191934      4,719,085,893      LLC-stores                                                    (40.00%)
   120.002191934      1,894,498,489      LLC-store-misses                                              (40.00%)
   120.002191934    <not supported>      LLC-prefetch-misses                                         
   150.003961717    919,511,804,239      instructions                                                  (60.00%)
   150.003961717     14,546,059,181      LLC-loads                                                     (60.00%)
   150.003961717      1,253,766,083      LLC-load-misses           #    8.57% of all LL-cache hits     (60.00%)
   150.003961717      4,618,922,632      LLC-stores                                                    (40.00%)
   150.003961717      1,866,657,759      LLC-store-misses                                              (40.00%)
   150.003961717    <not supported>      LLC-prefetch-misses                                         
   180.004797331    917,116,036,240      instructions                                                  (60.00%)
   180.004797331     14,506,497,828      LLC-loads                                                     (60.00%)
   180.004797331      1,225,919,177      LLC-load-misses           #    8.40% of all LL-cache hits     (60.00%)
   180.004797331      4,700,666,047      LLC-stores                                                    (40.00%)
   180.004797331      1,876,407,544      LLC-store-misses                                              (40.00%)
   180.004797331    <not supported>      LLC-prefetch-misses                                         
   210.005654662    927,328,896,159      instructions                                                  (60.00%)
   210.005654662     14,754,303,534      LLC-loads                                                     (60.00%)
   210.005654662      1,290,189,539      LLC-load-misses           #    8.82% of all LL-cache hits     (60.00%)
   210.005654662      4,644,291,010      LLC-stores                                                    (40.00%)
   210.005654662      1,875,292,395      LLC-store-misses                                              (40.00%)
   210.005654662    <not supported>      LLC-prefetch-misses                                         
   240.011686496    928,661,472,062      instructions                                                  (59.99%)
   240.011686496     14,582,793,404      LLC-loads                                                     (59.99%)
   240.011686496      1,258,649,834      LLC-load-misses           #    8.61% of all LL-cache hits     (60.01%)
   240.011686496      4,750,887,590      LLC-stores                                                    (40.01%)
   240.011686496      1,902,868,250      LLC-store-misses                                              (39.99%)
   240.011686496    <not supported>      LLC-prefetch-misses                                         
   270.012639053    930,471,843,644      instructions                                                  (60.00%)
   270.012639053     14,824,990,226      LLC-loads                                                     (60.00%)
   270.012639053      1,311,935,308      LLC-load-misses           #    8.95% of all LL-cache hits     (60.00%)
   270.012639053      4,612,200,173      LLC-stores                                                    (40.00%)
   270.012639053      1,879,574,361      LLC-store-misses                                              (40.00%)
   270.012639053    <not supported>      LLC-prefetch-misses                                         
   300.013582747    920,763,490,488      instructions                                                  (60.00%)
   300.013582747     14,488,509,422      LLC-loads                                                     (60.00%)
   300.013582747      1,226,791,690      LLC-load-misses           #    8.38% of all LL-cache hits     (60.00%)
   300.013582747      4,705,893,169      LLC-stores                                                    (40.00%)
   300.013582747      1,885,161,206      LLC-store-misses                                              (40.00%)
   300.013582747    <not supported>      LLC-prefetch-misses                                         
   330.015341018    940,112,392,693      instructions                                                  (60.00%)
   330.015341018     15,195,327,709      LLC-loads                                                     (60.00%)
   330.015341018      1,331,274,557      LLC-load-misses           #    9.05% of all LL-cache hits     (60.00%)
   330.015341018      4,683,538,037      LLC-stores                                                    (40.00%)
   330.015341018      1,912,983,840      LLC-store-misses                                              (40.00%)
   330.015341018    <not supported>      LLC-prefetch-misses                                         
   360.023687404    899,465,168,651      instructions                                                  (60.01%)
   360.023687404     14,010,331,563      LLC-loads                                                     (60.01%)
   360.023687404      1,205,450,494      LLC-load-misses           #    8.24% of all LL-cache hits     (60.00%)
   360.023687404      4,583,176,083      LLC-stores                                                    (39.99%)
   360.023687404      1,813,673,348      LLC-store-misses                                              (40.00%)
   360.023687404    <not supported>      LLC-prefetch-misses                                         
   390.024530464    940,768,620,870      instructions                                                  (60.00%)
   390.024530464     15,180,241,470      LLC-loads                                                     (60.00%)
   390.024530464      1,308,341,143      LLC-load-misses           #    8.91% of all LL-cache hits     (60.00%)
   390.024530464      4,656,138,332      LLC-stores                                                    (40.00%)
   390.024530464      1,903,297,059      LLC-store-misses                                              (40.00%)
   390.024530464    <not supported>      LLC-prefetch-misses                                         
   420.026313688    897,713,482,578      instructions                                                  (60.00%)
   420.026313688     13,952,520,374      LLC-loads                                                     (60.00%)
   420.026313688      1,191,825,825      LLC-load-misses           #    8.15% of all LL-cache hits     (60.00%)
   420.026313688      4,551,804,251      LLC-stores                                                    (40.00%)
   420.026313688      1,820,096,113      LLC-store-misses                                              (40.00%)
   420.026313688    <not supported>      LLC-prefetch-misses                                         
   450.027163811    922,980,216,811      instructions                                                  (60.00%)
   450.027163811     14,973,244,165      LLC-loads                                                     (60.00%)
   450.027163811      1,323,649,377      LLC-load-misses           #    9.04% of all LL-cache hits     (60.00%)
   450.027163811      4,532,218,724      LLC-stores                                                    (40.00%)
   450.027163811      1,871,161,456      LLC-store-misses                                              (40.00%)
   450.027163811    <not supported>      LLC-prefetch-misses                                         
   480.028249355    893,329,653,603      instructions                                                  (60.00%)
   480.028249355     13,846,405,916      LLC-loads                                                     (60.00%)
