Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

02:56:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:57:03 AM  all   16.28    0.00   12.98    0.05    0.00    0.45    0.00    0.00    0.00   70.24
02:58:03 AM  all   51.69    0.00   14.61    0.07    0.00    0.56    0.00    0.00    0.00   33.08
02:59:03 AM  all   55.91    0.00   20.74    0.04    0.00    0.46    0.00    0.00    0.00   22.85
03:00:03 AM  all   62.38    0.00   20.56    0.03    0.00    0.48    0.00    0.00    0.00   16.55
03:01:03 AM  all   54.39    0.00   17.38    0.03    0.00    0.56    0.00    0.00    0.00   27.64
03:02:03 AM  all   49.07    0.00   15.65    0.05    0.00    0.71    0.00    0.00    0.00   34.52
03:03:03 AM  all   48.96    0.00   13.47    0.03    0.00    0.67    0.00    0.00    0.00   36.87
03:04:03 AM  all   58.03    0.00   20.18    0.03    0.00    0.52    0.00    0.00    0.00   21.23
03:05:03 AM  all   55.91    0.00   22.32    0.03    0.00    0.48    0.00    0.00    0.00   21.25
03:06:03 AM  all   53.80    0.00   17.96    0.04    0.00    0.52    0.00    0.00    0.00   27.68
03:07:03 AM  all   49.11    0.00   14.62    0.05    0.00    0.66    0.00    0.00    0.00   35.57
03:08:03 AM  all   46.54    0.00   13.79    0.04    0.00    0.64    0.00    0.00    0.00   38.99
Average:     all   50.18    0.00   17.03    0.04    0.00    0.56    0.00    0.00    0.00   32.19
