Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:09:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:10:23 PM  all   10.83    0.00    9.49    0.02    0.00    0.85    0.00    0.00    0.00   78.81
06:11:23 PM  all   11.65    0.00    9.89    0.02    0.00    0.86    0.00    0.00    0.00   77.58
06:12:23 PM  all   10.44    0.00    9.49    0.02    0.00    0.85    0.00    0.00    0.00   79.20
06:13:23 PM  all   10.26    0.00    9.48    0.02    0.00    0.87    0.00    0.00    0.00   79.38
06:14:23 PM  all    9.96    0.00    9.37    0.01    0.00    0.88    0.00    0.00    0.00   79.77
06:15:23 PM  all   10.94    0.00    9.69    0.02    0.00    0.86    0.00    0.00    0.00   78.49
06:16:23 PM  all   10.13    0.00    9.51    0.02    0.00    0.86    0.00    0.00    0.00   79.48
06:17:23 PM  all   10.40    0.00    9.71    0.01    0.00    0.84    0.00    0.00    0.00   79.03
06:18:23 PM  all   10.30    0.00    9.80    0.02    0.00    0.87    0.00    0.00    0.00   79.01
06:19:23 PM  all   10.04    0.00    9.68    0.01    0.00    0.84    0.00    0.00    0.00   79.43
06:20:23 PM  all   10.21    0.00    9.59    0.02    0.00    0.82    0.00    0.00    0.00   79.37
06:21:23 PM  all   11.02    0.00    9.87    0.02    0.00    0.86    0.00    0.00    0.00   78.24
Average:     all   10.51    0.00    9.63    0.02    0.00    0.86    0.00    0.00    0.00   78.98
