Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

09:27:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:31 AM  all    6.86    0.00   81.92    0.01    0.00    0.40    0.00    0.00    0.00   10.82
09:28:01 AM  all   11.03    0.00   69.03    0.01    0.00    0.70    0.00    0.00    0.00   19.24
09:28:31 AM  all    7.16    0.00   81.24    0.00    0.00    0.44    0.00    0.00    0.00   11.17
09:29:01 AM  all   10.19    0.00   68.73    0.01    0.00    0.75    0.00    0.00    0.00   20.33
09:29:31 AM  all    7.54    0.00   79.53    0.00    0.00    0.47    0.00    0.00    0.00   12.46
09:30:01 AM  all   11.00    0.00   67.66    0.00    0.00    0.75    0.00    0.00    0.00   20.59
09:30:31 AM  all    8.16    0.00   77.85    0.00    0.00    0.50    0.00    0.00    0.00   13.49
09:31:01 AM  all   10.99    0.00   68.31    0.00    0.00    0.73    0.00    0.00    0.00   19.97
09:31:31 AM  all    8.06    0.00   77.25    0.00    0.00    0.54    0.00    0.00    0.00   14.15
09:32:01 AM  all   10.33    0.00   69.59    0.00    0.00    0.69    0.00    0.00    0.00   19.38
09:32:31 AM  all    8.58    0.00   75.90    0.00    0.00    0.57    0.00    0.00    0.00   14.94
09:33:01 AM  all    9.76    0.00   70.52    0.00    0.00    0.66    0.00    0.00    0.00   19.05
09:33:31 AM  all    9.17    0.00   74.00    0.00    0.00    0.59    0.00    0.00    0.00   16.23
09:34:01 AM  all   10.04    0.00   71.04    0.00    0.00    0.65    0.00    0.00    0.00   18.28
09:34:31 AM  all   10.14    0.00   67.28    0.01    0.00    0.71    0.00    0.00    0.00   21.86
09:35:01 AM  all    8.60    0.00   76.27    0.00    0.00    0.54    0.00    0.00    0.00   14.59
09:35:31 AM  all   11.29    0.00   63.03    0.00    0.00    0.82    0.00    0.00    0.00   24.86
09:36:01 AM  all    7.92    0.00   79.52    0.00    0.00    0.44    0.00    0.00    0.00   12.11
09:36:31 AM  all   13.96    0.00   51.48    0.00    0.00    1.02    0.00    0.00    0.00   33.54
09:37:01 AM  all    5.87    0.00   85.49    0.00    0.00    0.35    0.00    0.00    0.00    8.28
09:37:31 AM  all   14.80    0.00   47.23    0.01    0.00    1.11    0.00    0.00    0.00   36.85
09:38:01 AM  all    5.44    0.00   88.16    0.00    0.00    0.30    0.00    0.00    0.00    6.10
09:38:31 AM  all   18.29    0.00   31.70    0.00    0.00    1.50    0.00    0.00    0.00   48.50
09:39:01 AM  all    4.56    0.00   90.43    0.00    0.00    0.24    0.00    0.00    0.00    4.76
Average:     all    9.56    0.00   71.45    0.00    0.00    0.64    0.00    0.00    0.00   18.35
