Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:55:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:56:28 PM  all   17.47    0.00   11.65    0.04    0.00    0.48    0.00    0.00    0.00   70.37
11:57:28 PM  all   51.49    0.00   13.56    0.07    0.00    0.58    0.00    0.00    0.00   34.29
11:58:28 PM  all   57.44    0.00   19.30    0.03    0.00    0.48    0.00    0.00    0.00   22.75
11:59:28 PM  all   60.34    0.00   20.52    0.03    0.00    0.42    0.00    0.00    0.00   18.69
12:00:28 AM  all   58.81    0.02   17.66    0.03    0.00    0.55    0.00    0.00    0.00   22.94
12:01:28 AM  all   46.68    0.00   14.06    0.04    0.00    0.67    0.00    0.00    0.00   38.55
12:02:28 AM  all   52.19    0.00   13.07    0.02    0.00    0.51    0.00    0.00    0.00   34.20
12:03:28 AM  all   60.37    0.00   19.64    0.03    0.00    0.40    0.00    0.00    0.00   19.56
12:04:28 AM  all   58.19    0.00   22.19    0.02    0.00    0.41    0.00    0.00    0.00   19.18
12:05:28 AM  all   58.72    0.00   17.96    0.03    0.00    0.54    0.00    0.00    0.00   22.75
12:06:28 AM  all   45.38    0.00   13.40    0.03    0.00    0.59    0.00    0.00    0.00   40.60
12:07:28 AM  all   50.36    0.00   13.70    0.03    0.00    0.61    0.00    0.00    0.00   35.31
Average:     all   51.45    0.00   16.40    0.03    0.00    0.52    0.00    0.00    0.00   31.60
